Cohort,Animal,Date or Date Range Start,Date Range End,MATRR TissueType Name,Shelf,Drawer,Tower,Box #,Available samples (non reserved),Freezer name
INIA CYNO 1-E,6889,10/04/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,3,4,1,WFU Freezer
INIA RHESUS NR-C,1474,04/18/07,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,6,3,5,1,WFU Freezer
CNSA-E(F),6100,08/05/02,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,2,3,5,1,WFU Freezer
INIA CYNO 1-E,6891,09/27/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,3,6,1,WFU Freezer
INIA RHESUS NR-C,1475,05/07/07,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,6,4,2,1,WFU Freezer
INIA CYNO 1-E,6892,10/06/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,4,2,2,WFU Freezer
INIA RHESUS NR-C,1476,05/01/07,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,6,4,4,1,WFU Freezer
CNSA-E(M),6101,04/14/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,1,4,4,1,WFU Freezer
INIA RHESUS MR-C,1477,04/20/07,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,6,4,5,1,WFU Freezer
INIA CYNO 1-E,6894,10/08/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,4,5,1,WFU Freezer
CNSA-E(F),4993,07/30/02,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-E(M),5497,08/09/02,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-E(F),6102,08/01/02,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-E(F),6301,04/01/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-E(F),6302,04/03/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-E(M),6304,04/10/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-E(M),6305,04/08/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-C(F),7062,03/21/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-C(F),7063,04/26/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-C(F),7064,04/23/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-C(F),7065,04/21/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-C(M),7068,03/17/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
CNSA-C(M),7069,03/19/03,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),,0,,,,WFU Freezer
INIA CYNO 1-E,6895,10/11/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,4,1,1,2,WFU Freezer
INIA CYNO 1-E,6896,10/13/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,5,1,3,2,WFU Freezer
INIA CYNO 1-E,6886,10/15/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,2,4,3,WFU Freezer
INIA CYNO 1-E,6887,10/20/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,2,6,3,WFU Freezer
INIA CYNO 1-E,6888,10/18/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,3,2,1,WFU Freezer
INIA CYNO 1-E,6889,10/04/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,3,4,2,WFU Freezer
INIA CYNO 1-E,6891,09/27/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,3,6,4,WFU Freezer
INIA CYNO 1-E,6894,10/08/04,,Cortex (Lateral orbital)|Cortex (Occipital)|Cortex (Orbital frontal)|Cortex (Prefrontal),4,3,4,5,2,WFU Freezer
INIA RHESUS MR-E,1466,10/03/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,6,1,1,1,WFU Freezer
CNSA-E(M),6305,04/08/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,1,1,1,WFU Freezer
CNSA-C(F),7062,03/21/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,3,1,1,1,WFU Freezer
CLONING-C,4889,01/19/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,1,2,1,WFU Freezer
CNSA-C(F),7063,04/26/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,3,1,3,1,WFU Freezer
CLONING-C,6107,01/21/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,1,4,1,WFU Freezer
CNSA-E(M),6306,04/16/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,1,4,1,WFU Freezer
CNSA-C(F),7064,04/23/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,3,1,5,1,WFU Freezer
CLONING-C,2391,02/15/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,2,1,1,WFU Freezer
CNSA-C(F),7065,04/21/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,3,2,1,1,WFU Freezer
CNSA-C(M),7067,03/26/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,2,1,1,WFU Freezer
CLONING-C,2443,05/23/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,2,3,1,WFU Freezer
CNSA-C(M),7068,03/17/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,2,3,1,WFU Freezer
CLONING-C,2661,02/10/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,2,4,1,WFU Freezer
INIA RHESUS MR-E,1471,10/07/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,6,2,5,1,WFU Freezer
CLONING-C,2698,05/22/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,2,6,1,WFU Freezer
CNSA-E(F),4993,07/30/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,3,1,1,WFU Freezer
CLONING-C,6803,01/05/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,3,1,1,WFU Freezer
CNSA-E(F),6098,08/14/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,3,3,1,WFU Freezer
CLONING-C,6808,01/13/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,3,3,1,WFU Freezer
CNSA-E(F),6100,08/05/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,3,5,1,WFU Freezer
CNSA-E(F),6102,08/01/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,4,1,1,WFU Freezer
CNSA-E(F),6301,04/01/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,2,4,3,1,WFU Freezer
INIA CYNO 1-E,6893,09/29/04,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,3,4,4,1,WFU Freezer
CNSA-E(F),6302,04/03/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,3,4,5,1,WFU Freezer
CNSA-E(M),6304,04/10/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),4,1,4,5,1,WFU Freezer
INIA RHESUS NR-E,1467,09/26/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS NR-E,1468,09/28/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS MR-E,1469,09/30/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS MR-E,1470,10/05/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,0,WFU Freezer
INIA RHESUS NR-E,1472,10/11/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,0,WFU Freezer
INIA RHESUS NR-E,1473,10/14/05,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,0,WFU Freezer
INIA RHESUS NR-C,1474,04/18/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS NR-C,1475,05/07/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS NR-C,1476,05/01/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS MR-C,1477,04/20/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS MR-C,1478,04/13/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS NR-C,1479,04/09/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS NR-C,1480,04/11/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS MR-C,1481,04/25/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS MR-C,1482,04/16/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA RHESUS MR-C,1483,05/04/07,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
CNSA-E(M),5404,08/07/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
CNSA-E(M),5497,08/09/02,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
CNSA-E(M),6101,04/14/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
CNSA-C(M),7066,03/24/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
CNSA-C(M),7069,03/19/03,,Amygdala (Accessory Basal)|Amygdala (Basal)|Amygdala (Basolateral)|Amygdala (Central)|Amygdala (Lateral)|Amygdala (Medial),,0,,,,WFU Freezer
INIA CYNO 1-E,6895,10/11/04,,Hippocampus,4,4,1,1,,WFU Freezer
INIA CYNO 1-E,6896,10/13/04,,Hippocampus,4,5,1,3,1,WFU Freezer
CNSA-C(F),7063,04/26/03,,Hippocampus,4,3,1,3,1,WFU Freezer
CLONING-C,6107,01/21/05,,Hippocampus,4,1,1,4,1,WFU Freezer
INIA RHESUS NR-C,1480,04/11/07,,Hippocampus,3,1,1,5,,WFU Freezer
CNSA-C(F),7065,04/21/03,,Hippocampus,4,3,2,1,1,WFU Freezer
CLONING-C,2443,05/23/02,,Hippocampus,4,1,2,3,1,WFU Freezer
INIA CYNO 1-E,6886,10/15/04,,Hippocampus,4,3,2,4,,WFU Freezer
CLONING-C,2698,05/22/02,,Hippocampus,4,1,2,6,2,WFU Freezer
CNSA-C(M),7069,03/19/03,,Hippocampus,4,2,2,6,1,WFU Freezer
CNSA-E(F),4993,07/30/02,,Hippocampus,4,2,3,1,1,WFU Freezer
INIA CYNO 1-E,6888,10/18/04,,Hippocampus,4,3,3,2,,WFU Freezer
INIA CYNO 1-E,6889,10/04/04,,Hippocampus,4,3,3,4,,WFU Freezer
INIA CYNO 1-E,6887,10/20/04,,Hippocampus,4,3,3,6,,WFU Freezer
INIA CYNO 1-E,6891,09/27/04,,Hippocampus,4,3,3,6,,WFU Freezer
CNSA-E(F),6102,08/01/02,,Hippocampus,4,2,4,1,1,WFU Freezer
INIA CYNO 1-E,6892,10/06/04,,Hippocampus,4,3,4,2,1,WFU Freezer
CNSA-E(F),6301,04/01/03,,Hippocampus,4,2,4,3,1,WFU Freezer
CNSA-E(F),6302,04/03/03,,Hippocampus,4,3,4,5,1,WFU Freezer
CNSA-E(M),6304,04/10/03,,Hippocampus,4,1,4,5,1,WFU Freezer
INIA RHESUS MR-E,1466,10/03/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-E,1467,09/26/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-E,1468,09/28/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-E,1469,09/30/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-E,1470,10/05/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-E,1471,10/07/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-E,1472,10/11/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-E,1473,10/14/05,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-C,1474,04/18/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-C,1475,05/07/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-C,1476,05/01/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-C,1477,04/20/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-C,1478,04/13/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS NR-C,1479,04/09/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-C,1481,04/25/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-C,1482,04/16/07,,Hippocampus,,0,,,,WFU Freezer
INIA RHESUS MR-C,1483,05/04/07,,Hippocampus,,0,,,,WFU Freezer
CNSA-E(M),5404,08/07/02,,Hippocampus,,0,,,,WFU Freezer
CNSA-E(M),5497,08/09/02,,Hippocampus,,0,,,,WFU Freezer
CNSA-E(M),6101,04/14/03,,Hippocampus,,0,,,,WFU Freezer
CNSA-E(M),6306,04/16/03,,Hippocampus,,0,,,,WFU Freezer
INIA CYNO 1-E,6894,10/08/04,,Hippocampus,,0,,,,WFU Freezer
CNSA-C(M),7066,03/24/03,,Hippocampus,,0,,,,WFU Freezer
CNSA-C(M),7067,03/26/03,,Hippocampus,,0,,,,WFU Freezer
CNSA-C(M),7068,03/17/03,,Hippocampus,,0,,,,WFU Freezer
INIA3,25058,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25059,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25064,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25065,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25072,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25073,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25076,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25077,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25080,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25081,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25084,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA3,25085,05/13/08,05/30/08,Cerebrospinal fluid,1,1,1,4,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26206,01/13/09,01/22/09,Cerebrospinal fluid,1,1,3,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26215,01/13/09,01/22/09,Cerebrospinal fluid,1,1,3,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26216,01/13/09,01/22/09,Cerebrospinal fluid,1,1,3,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26217,01/13/09,01/22/09,Cerebrospinal fluid,1,1,3,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26218,01/13/09,01/22/09,Cerebrospinal fluid,1,1,3,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26219,01/13/09,01/22/09,Cerebrospinal fluid,1,1,3,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26220,01/13/09,01/22/09,Cerebrospinal fluid,1,1,3,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26206,01/13/09,01/22/09,Cerebrospinal fluid,1,4,3,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26215,01/13/09,01/22/09,Cerebrospinal fluid,1,4,3,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26216,01/13/09,01/22/09,Cerebrospinal fluid,1,4,3,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26217,01/13/09,01/22/09,Cerebrospinal fluid,1,4,3,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26218,01/13/09,01/22/09,Cerebrospinal fluid,1,4,3,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26219,01/13/09,01/22/09,Cerebrospinal fluid,1,4,3,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2_Housing,26220,01/13/09,01/22/09,Cerebrospinal fluid,1,4,3,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25086,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25087,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25090,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25091,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25093,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25094,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25095,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25096,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25097,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25098,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25099,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25100,04/13/09,04/24/09,Cerebrospinal fluid,2,1,6,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25086,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25087,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25090,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25091,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25093,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25094,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25095,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25096,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25097,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25098,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25099,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA2,25100,04/13/09,04/24/09,Cerebrospinal fluid,2,1,7,1,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20357,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21117,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21119,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21177,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21178,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,21607,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22213,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22215,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22427,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22517,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,22570,02/23/10,03/02/10,Cerebrospinal fluid,3,4,11,13,,OHSU -80 Freezer #3 (Tissue Bank)
INIA4,20336,02/23/10,03/02/10,Cerebrospinal fluid,3,5,11,17,,OHSU -80 Freezer #3 (Tissue Bank)
